adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/qkl57wzSFrpi2sRpoc2mZJbMuLP.jpg,"[12, 14, 18, 10749]",50620,en,The Twilight Saga: Breaking Dawn - Part 2,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",85.682,/7IGdPaKujv0BjI0Zd0m0a4CzEjJ.jpg,2012-11-13,The Twilight Saga: Breaking Dawn - Part 2,False,6.462,8890
False,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,"[28, 35, 12]",436969,en,The Suicide Squad,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",77.921,/q61qEyssk2ku3okWICKArlAdhBn.jpg,2021-07-28,The Suicide Squad,False,7.5,8665
False,/eTvN54pd83TrSEOz6wbsXEJktCV.jpg,"[10752, 28, 53]",882569,en,Guy Ritchie's The Covenant,"During the war in Afghanistan, a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain.",90.429,/kVG8zFFYrpyYLoHChuEeOGAd6Ru.jpg,2023-04-19,Guy Ritchie's The Covenant,False,7.772,2556
False,/35z8hWuzfFUZQaYog8E9LsXW3iI.jpg,"[12, 28]",335977,en,Indiana Jones and the Dial of Destiny,"Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in the form of an old rival, Indy must don his hat and pick up his whip once more to make sure an ancient and powerful artifact doesn't fall into the wrong hands.",79.42,/Af4bXE63pVsb2FtbW8uYIyPBadD.jpg,2023-06-25,Indiana Jones and the Dial of Destiny,False,6.575,3436
False,/1eoCL8fPUZKlho03XVeNzZ3nlds.jpg,"[9648, 878, 53, 27]",869291,en,Cuckoo,"After reluctantly moving to the German Alps with her father and his new family, Gretchen discovers that their new town hides sinister secrets, as she's plagued by strange noises and frightening visions of a woman pursuing her.",87.508,/mpryn3TuSPNG5ELRxyrKfblxJ9R.jpg,2024-08-02,Cuckoo,False,5.8,217
False,/6rhFfbI03esU1FlhEsa0OvoGCym.jpg,"[16, 12, 35, 10751]",1059264,en,The Inseparables,"The animated buddy movie follows the misadventures of Don, a runaway puppet with boundless imaginations, and DJ Doggy Dog, an abandoned plush looking for a friend, who cross paths in Central Park and team up against all odds for a epic friendship adventure in New York.",72.814,/dmftU2Rnmv9KTteMUwjalOuZHke.jpg,2023-09-01,The Inseparables,False,6.5,39
False,/y2DB71C4nyIdMrANijz8mzvQtk6.jpg,"[28, 80, 18, 53]",49026,en,The Dark Knight Rises,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",77.853,/hr0L2aueqlP2BYUblTTjmtn0hw4.jpg,2012-07-17,The Dark Knight Rises,False,7.784,22815
False,/nQ5tswCUyg4ezEmdNGk58rkz0gy.jpg,"[28, 18]",348893,en,Boyka: Undisputed IV,"In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude.",77.849,/7QGdIJWWTkPhVjpQ0zA6z69khod.jpg,2016-08-01,Boyka: Undisputed IV,False,7.159,1318
False,/1DBDwevWS8OhiT3wqqlW7KGPd6m.jpg,[53],985939,en,Fall,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights",98.604,/v28T5F1IygM8vXWZIycfNEm3xcL.jpg,2022-08-11,Fall,False,7.159,3955
False,/doTiyvmCpEFWVBN9HLpfbBXiWFo.jpg,"[12, 14, 10751, 35]",950387,en,A Minecraft Movie,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking on a magical quest with an unexpected, expert crafter, Steve.",79.801,/v36kyEWptxB3TLpkr6r25aGbn7D.jpg,2025-04-02,A Minecraft Movie,False,0.0,0
False,/qCU097AXMPAsmpVK4j9kzMTxt2d.jpg,"[12, 14, 10751]",630,en,The Wizard of Oz,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.",74.31,/1ZtVMXUsiVnziV2vtvQBHHrrEBC.jpg,1939-08-15,The Wizard of Oz,False,7.6,5599
False,/o8ZS811VjYbBi4pRYwILLdWCVey.jpg,[35],109439,en,The Hangover Part III,"This time, there's no wedding. No bachelor party. What could go wrong, right? But when the Wolfpack hits the road, all bets are off.",72.556,/vtxuPWkdllLNLVyGjKYa267ntuH.jpg,2013-05-23,The Hangover Part III,False,6.211,8656
False,/gJbTXKNTL6O7r7PzF6ZRkJGBlPp.jpg,"[27, 9648, 53]",493922,en,Hereditary,"Following the death of the Leigh family matriarch, Annie and her children uncover disturbing secrets about their heritage. Their daily lives are not only impacted, but they also become entangled in a chilling fate from which they cannot escape, driving them to the brink of madness.",80.058,/p9fmuz2Oj3HtEJEqbIwkFGUhVXD.jpg,2018-06-07,Hereditary,False,7.3,7702
False,/4HWAQu28e2yaWrtupFPGFkdNU7V.jpg,"[35, 80, 9648]",546554,en,Knives Out,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",74.305,/pThyQovXQrw2m0s9x82twj48Jq4.jpg,2019-11-27,Knives Out,False,7.847,12459
False,/rSRA1p4e3laAAJflzdgtqNlx27Y.jpg,[28],1049574,en,Darkness of Man,"Russell Hatch, an Interpol operative who takes on the role of father figure to Jayden, the son of an informant killed in a routine raid gone wrong. Years later, Hatch finds himself protecting Jayden and his grandfather from a group of merciless gangs in an all-out turf war, stopping at nothing to protect Jayden and fight anyone getting in his way.",76.593,/A6xaM47qVaLhP65IljoZ3oFL5Q6.jpg,2024-05-07,Darkness of Man,False,6.601,153
False,/swwpwEcexMbLgpMBaw1W0GkVcyj.jpg,[35],1192195,fr,N’avoue jamais,"François Marsault, a war veteran, makes the most of his retirement alongside his wife Annie. Authoritarian and ruthless, François rules his family with an iron fist — but when he discovers that his esteemed wife cheated on him 40 years ago, he files for divorce and confronts her former lover, who lives in the French Riviera.",70.696,/eClC4JywN7ZIW0HllSLkx4GEQTp.jpg,2024-04-24,Riviera Revenge,False,6.4,46
False,/3RFmTz5h2UuFWEV4oH00XICBR9y.jpg,"[18, 53, 80]",146233,en,Prisoners,"Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter, Anna, is missing, together with her young friend, Joy, and as minutes turn to hours, panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.",73.24,/jsS3a3ep2KyBVmmiwaz3LvK49b1.jpg,2013-09-19,Prisoners,False,8.101,11830
False,/oMiKHO3H5RixfLsiU5Vumhlp5sj.jpg,"[10749, 80, 53]",948549,en,Love Lies Bleeding,"Reclusive gym manager Lou falls hard for Jackie, an ambitious bodybuilder headed through town to Las Vegas in pursuit of her dream. But their love ignites violence, pulling them deep into the web of Lou’s criminal family.",75.754,/p7jyFWiLyHPttqYBFAlLJwtYTYH.jpg,2024-03-07,Love Lies Bleeding,False,6.551,633
False,/bpePOhe9aLg8v7eiTN5sHD02JES.jpg,"[18, 10770]",45890,it,Moana,"The life story of Italian iconic pornographic actress Moana Pozzi. The actress Ilona Staller sued the production of the film for the unauthorized use of the character ""Cicciolina"", of which she owned the rights.",90.846,/nEDFaNVqmLl2UeUYvvkKDSge5Ed.jpg,2009-11-01,Moana,False,6.8,22
False,/roYyPiQDQKmIKUEhO912693tSja.jpg,"[27, 18, 878]",447332,en,A Quiet Place,A family is forced to live in silence while hiding from creatures that hunt by sound.,80.178,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,2018-04-03,A Quiet Place,False,7.402,14238
False,/5jlkyXB2sfEBb8EbGsEQTUQ9JGA.jpg,"[16, 10402, 27, 35]",118249,en,Thriller Night,"A Shrek parody of Michael Jackson's Thriller song and music video, with Donkey singing.",72.063,/mPQei2YUIY0Ljd3O5Wy7LDuvC8S.jpg,2011-09-13,Thriller Night,False,6.8,97
False,/AvLiHSrfLCfKL2wvhOY8wkOkpLp.jpg,"[12, 10751]",959098,fr,Le Dernier Jaguar,"Grown up in the Amazon rainforest, Autumn lives with Hope, the cute baby jaguar she adopted. However, a circumstance forces Autumn to return to New York. Autumn goes back into the jungle to save Hope from grave danger.",73.448,/krLaIUZezfBDBSdQA2ChVTg9t3Z.jpg,2024-02-01,Autumn and the Black Jaguar,False,6.6,102
False,/oZDRuGHhe5uY8wBqFJcJZT9kdvJ.jpg,"[27, 9648, 53]",1086747,en,The Watchers,"A young artist gets stranded in an extensive, immaculate forest in western Ireland, where, after finding shelter, she becomes trapped alongside three strangers, stalked by mysterious creatures each night.",81.981,/vZVEUPychdvZLrTNwWErr9xZFmu.jpg,2024-06-06,The Watchers,False,6.488,1088
False,/y5tad0a4yRbxYgOHGllEIEeCCKt.jpg,"[16, 10749, 14, 10751]",10198,en,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",72.871,/v6nAUs62OJ4DXmnnmPFeVmMz8H9.jpg,2009-12-08,The Princess and the Frog,False,7.2,5628
False,/jBPG5F5WW2qv5diBzxUr52sPMef.jpg,[28],984324,fr,Le salaire de la peur,"When an explosion at an oil well threatens hundreds of lives, a crack team is called upon to make a deadly desert crossing with nitroglycerine in tow.",77.186,/jFK2ZLQUzo9pea0jfMCHDfvWsx7.jpg,2024-03-28,The Wages of Fear,False,6.2,440
False,/rcUcYzGGicDvhDs58uM44tJKB9F.jpg,"[16, 10751, 14, 28, 12]",527774,en,Raya and the Last Dragon,"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",73.624,/5nVhgCzxKbK47OLIKxCR1syulOn.jpg,2021-03-03,Raya and the Last Dragon,False,7.8,6804
False,/hGGC9gKo7CFE3fW07RA587e5kol.jpg,"[16, 35, 10751, 12]",14160,en,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",88.847,/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,2009-05-28,Up,False,7.958,20287
False,/2k7QEpO7Kvz8mgQPifjWLH6DjtS.jpg,[35],151586,it,La nipote,"The summer vacation of a young beautiful girl, at her uncle's country villa.",101.74,/cpGdO3aGbDDxJICQ2vD5bUfb3qO.jpg,1974-06-14,La nipote,False,5.6,14
False,/jf1V00dZdNkVfEq7VPk8frrlELk.jpg,[27],748230,en,Salem's Lot,Author Ben Mears returns to his childhood home of Jerusalem's Lot only to discover his hometown is being preyed upon by a bloodthirsty vampire.,69.514,/j7ncdqBVufydVzVtxmXu8Ago4ox.jpg,2024-10-03,Salem's Lot,False,6.178,419
False,/rYsdoUqkltpKZQWwCWXf55csXvL.jpg,"[878, 12, 53]",131631,en,The Hunger Games: Mockingjay - Part 1,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,88.972,/4FAA18ZIja70d1Tu5hr5cj2q1sB.jpg,2014-11-19,The Hunger Games: Mockingjay - Part 1,False,6.8,15826
False,/kRAlzWh5JerOy7lfm9k3vGlBlV2.jpg,"[27, 53, 35]",1225977,en,Last Night at Terrace Lanes,"When a bloodthirsty cult invades a bowling alley on its final night of operation, a high schooler on a date from hell, must join forces with her survivalist dad to fend off the crazed murderers.",78.051,/2yxKZFOVIcNSXqABn9KqGHlBDHZ.jpg,2024-01-16,Last Night at Terrace Lanes,False,4.6,7
False,,"[18, 10749]",1156594,es,Culpa nuestra,,104.742,,,Culpa nuestra,False,0.0,0
False,/3XR0OjxvxbJt2vIfBROBa8dDkou.jpg,"[12, 16, 35, 10751]",533,en,Wallace & Gromit: The Curse of the Were-Rabbit,"Cheese-loving eccentric Wallace and his cunning canine pal, Gromit, investigate a mystery in Nick Park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. Using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest.",79.876,/cMQ2lNd7sBe6PCf6zF5QxrKzbRG.jpg,2005-09-15,Wallace & Gromit: The Curse of the Were-Rabbit,False,7.1,2759
False,/criPrxkTggCra1jch49jsiSeXo1.jpg,"[878, 12, 28]",609681,en,The Marvels,"Carol Danvers, aka Captain Marvel, has reclaimed her identity from the tyrannical Kree and taken revenge on the Supreme Intelligence. But unintended consequences see Carol shouldering the burden of a destabilized universe. When her duties send her to an anomalous wormhole linked to a Kree revolutionary, her powers become entangled with that of Jersey City super-fan Kamala Khan, aka Ms. Marvel, and Carol’s estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team up and learn to work in concert to save the universe.",95.273,/9GBhzXMFjgcZ3FdR9w3bUMMTps5.jpg,2023-11-08,The Marvels,False,6.048,2754
False,/t9rOTMHcE26MqcTSRF1LUicsY5b.jpg,"[16, 35, 10751]",1075794,en,Leo,"Jaded 74-year-old lizard Leo has been stuck in the same Florida classroom for decades with his terrarium-mate turtle. When he learns he only has one year left to live, he plans to escape to experience life on the outside but instead gets caught up in the problems of his anxious students — including an impossibly mean substitute teacher.",80.771,/pD6sL4vntUOXHmuvJPPZAgvyfd9.jpg,2023-11-17,Leo,False,7.459,1174
False,/sKvQUSyqsFq8e1ts6oo3Xp3dPH2.jpg,"[16, 12, 35, 14]",585511,en,Luck,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",87.49,/2cxKD3qCNVxvnOjLxLbCvTLABxJ.jpg,2022-08-05,Luck,False,7.8,1712
False,/uMSxXLfH7v30gRNBqsQaSP3yqX5.jpg,"[16, 35, 10751, 12]",438148,en,Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",74.976,/wKiOkZTN9lUUUNZLmtnwubZYONg.jpg,2022-06-29,Minions: The Rise of Gru,False,7.3,3628
False,/diVcZzeebNQuT4wKiflNP76VcsY.jpg,"[35, 28]",1094138,en,Jackpot!,"In the near future, a 'Grand Lottery' has been established - the catch: kill the winner before sundown to legally claim their multi-billion dollar jackpot. When Katie Kim mistakenly finds herself with the winning ticket, she reluctantly joins forces with amateur lottery protection agent Noel Cassidy who must get her to sundown in exchange for a piece of her prize.",76.844,/7vv0NTaQGOO7M5ZMerp1vMFJsby.jpg,2024-08-13,Jackpot!,False,6.411,605
False,/W1ffLQGHoxfAOq0ZYdPtJlvAdb.jpg,"[878, 18, 10749]",38,en,Eternal Sunshine of the Spotless Mind,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",72.203,/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,2004-03-19,Eternal Sunshine of the Spotless Mind,False,8.096,15043
False,/rRcNmiH55Tz0ugUsDUGmj8Bsa4V.jpg,"[35, 10749]",884605,en,No Hard Feelings,"On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to “date” their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing.",74.727,/gD72DhJ7NbfxvtxGiAzLaa0xaoj.jpg,2023-06-15,No Hard Feelings,False,6.766,3070
False,/3P52oz9HPQWxcwHOwxtyrVV1LKi.jpg,"[28, 35, 12]",383498,en,Deadpool 2,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,82.446,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,2018-05-10,Deadpool 2,False,7.491,18038
False,/AaModY6YpQmEFzG56ALP1PFLPUU.jpg,"[28, 35, 80]",955916,en,Lift,"An international heist crew, led by Cyrus Whitaker, race to lift $500 million in gold from a passenger plane at 40,000 feet.",71.726,/h7wJI6mctrDJ9wMbFfgrBUTn1LT.jpg,2024-01-10,Lift,False,6.5,1238
False,/75ooojtgiKYm5LcCczbCexioZze.jpg,[35],660982,en,American Pie Presents: Girls' Rules,"It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school.",78.933,/xqvX5A24dbIWaeYsMTxxKX5qOfz.jpg,2020-10-06,American Pie Presents: Girls' Rules,False,6.2,631
False,/tEBmjclGd6oVxin8axu4ELf10bl.jpg,"[80, 28, 53]",581528,ko,악인전,"After barely surviving a violent attack by an elusive serial killer, crime boss Jang Dong-su finds himself forming an unlikely partnership with local detective Jung Tae-seok to catch the sadistic killer simply known as K.",76.923,/oHlM4abRm6BzrRcz9Nup1uidw9H.jpg,2019-05-15,"The Gangster, the Cop, the Devil",False,7.802,1159
